W/S,W/S max,check W/S max,AR,t/c,sweep25,M,lambda,WTO,CL_crociera,CD,E,T,S,b,check b,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_fuel,V_fuel,W_payload
650,726.6670994,VERO,10,0.12,20,0.8,0.31,83463.58397,0.538275067,0.040709485,13.22235011,23778.48126,128.3671875,35.8283669,VERO,41876.54292,7654.082763,8211.217291,1418.633921,3366.735197,4617.533838,689.4390946,1381.738659,1372.570512,75.20922046,582.2497185,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21442.04104,26802.5513,20145
650,669.7000213,FALSO,10,0.12,30,0.82,0.23,81848.25902,0.512337958,0.035600121,14.39146678,24370.71144,125.8900186,35.48098343,VERO,42216.5627,7959.408468,8211.217291,1391.257798,3295.878273,4735.220841,738.4921425,1355.468417,1372.570512,73.75786869,583.1084523,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,19486.69631,24358.37039,20145
550,669.7000213,VERO,7,0.1,30,0.76,0.27,83457.16749,0.504668718,0.032305727,15.62164846,27928.02004,151.6962646,32.58640594,VERO,43602.91037,8023.488539,8211.217291,1676.452299,3366.483202,5443.928727,680.7895763,1629.142245,1372.570512,88.87752414,588.2665497,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,19709.25712,24636.57139,20145
650,726.6670994,VERO,10,0.1,20,0.82,0.27,83455.45829,0.512337958,0.038004017,13.48115275,23786.12929,128.3740339,35.82932234,VERO,42500.59655,8283.190437,8211.217291,1418.709583,3366.931032,4619.053076,689.4566709,1381.811265,1372.570512,75.21323172,582.2608081,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20809.86175,26012.32718,20145
650,633.4527129,FALSO,8,0.12,35,0.82,0.27,81896.36832,0.512337958,0.03561688,14.38469493,28152.50469,125.9656785,31.74469133,VERO,42246.49456,7264.724987,8211.217291,1392.093944,3298.042446,5488.752048,700.2456534,1356.270787,1372.570512,73.80219718,588.5920525,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,19504.87376,24381.0922,20145
600,700.8505081,VERO,7,0.1,25,0.82,0.31,83452.41704,0.472927345,0.035000228,13.51212166,28151.34718,139.0488856,31.19843264,VERO,42534.77221,7268.934151,8211.217291,1536.681372,3366.324157,5488.520896,625.2658023,1495.017483,1372.570512,81.46753463,588.5903741,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20772.64482,25965.80603,20145
550,633.4527129,VERO,8,0.12,35,0.82,0.27,83444.3764,0.433516733,0.029166252,14.86364194,26853.00547,151.6731555,34.83367974,VERO,43879.64757,8454.395943,8211.217291,1676.196912,3365.923883,5229.439893,765.2515623,1628.897175,1372.570512,88.86398474,586.7077786,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,19419.72882,24274.66103,20145
550,633.4527129,VERO,8,0.12,35,0.76,0.31,83426.26252,0.504668718,0.031414078,16.06504965,26821.98063,151.6387127,34.82972439,VERO,43963.22738,8524.378382,8211.217291,1675.816271,3365.090249,5223.25377,765.1684916,1628.53191,1372.570512,88.84380497,586.6627926,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,19318.03514,24147.54393,20145
700,700.8505081,FALSO,11,0.1,25,0.8,0.23,79634.68905,0.579680841,0.035639498,16.26512347,22731.33739,113.7426649,35.37187179,VERO,41806.39409,8271.08808,8211.217291,1257.012838,3198.684578,4409.666701,705.0027817,1226.646396,1372.570512,66.64083965,580.7313599,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,17683.29496,22104.1187,20145
550,669.7000213,VERO,7,0.1,30,0.82,0.23,83420.50122,0.433516733,0.02990912,14.4944664,27962.08668,151.6313011,32.57942768,VERO,43514.7239,7953.119163,8211.217291,1675.734364,3364.910864,5450.730142,680.6502017,1628.453311,1372.570512,88.83946262,588.3159464,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,19760.77732,24700.97165,20145
600,633.4527129,VERO,9,0.15,35,0.8,0.23,83404.34359,0.496869292,0.035500648,13.99606274,26182.40625,138.9680161,35.36540887,VERO,42678.67234,7654.266352,8211.217291,1535.787653,3364.188901,5095.778236,776.4152613,1494.159866,1372.570512,81.42015388,585.7354097,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20580.67125,25725.83906,20145
550,669.7000213,VERO,7,0.1,30,0.76,0.23,83394.66996,0.504668718,0.032361637,15.59465978,27959.46096,151.5825517,32.57419012,VERO,43531.20589,7950.986737,8211.217291,1675.195616,3363.730963,5450.205905,680.5455928,1627.936327,1372.570512,88.81090078,588.3121391,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,19718.46408,24648.08009,20145
650,633.4527129,FALSO,7,0.1,35,0.82,0.31,82721.40647,0.512337958,0.035651726,14.37063544,30632.42447,127.2305997,29.84315999,VERO,42862.09202,7356.638945,8211.217291,1406.073064,3334.224223,5984.676883,660.0920126,1369.685208,1372.570512,74.54330357,592.1879362,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,19714.31446,24642.89307,20145
700,669.7000213,FALSO,11,0.1,30,0.76,0.23,79544.23765,0.642305641,0.035673199,18.00527195,23222.57371,113.6119844,35.35154633,VERO,42386.43845,8714.398081,8211.217291,1255.568639,3194.659078,4507.146077,735.9164038,1225.260537,1372.570512,66.56427508,581.4436525,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,17012.7992,21265.99899,20145
600,633.4527129,VERO,7,0.12,35,0.82,0.31,83390.60942,0.472927345,0.033830338,13.97938575,29785.84797,138.9463499,31.18692754,VERO,42981.33469,7328.193935,8211.217291,1535.548211,3363.616832,5815.228407,688.4789067,1493.930097,1372.570512,81.40745984,590.9604002,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20264.27473,25330.34341,20145
650,633.4527129,FALSO,8,0.12,35,0.82,0.23,81838.05217,0.512337958,0.035679518,14.35944155,28196.49354,125.8763307,31.73343104,VERO,42177.86962,7192.032021,8211.217291,1391.106528,3295.486745,5497.536747,700.0081934,1355.323258,1372.570512,73.74984907,588.6558363,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,19515.18255,24393.97819,20145
650,633.4527129,FALSO,7,0.1,35,0.82,0.27,82643.26754,0.512337958,0.035691242,14.35472471,30641.03629,127.111004,29.82913053,VERO,42787.10562,7286.293191,8211.217291,1404.751367,3330.803308,5986.401404,659.7953498,1368.416902,1372.570512,74.47323348,592.2004233,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,19711.16192,24638.9524,20145
650,726.6670994,VERO,9,0.1,20,0.82,0.23,83389.89611,0.512337958,0.03911124,13.09950679,25059.15634,128.2546533,33.97487129,VERO,42026.82721,7594.714694,8211.217291,1417.390263,3363.516264,4872.137926,655.3023993,1380.545239,1372.570512,75.14328763,584.1066974,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21218.06889,26522.58612,20145
700,700.8505081,FALSO,11,0.1,25,0.76,0.31,78799.60405,0.642305641,0.035695863,17.99383991,22416.13048,112.552005,35.1862481,VERO,41793.1142,8372.916893,8211.217291,1243.854409,3162.007356,4347.151309,701.4654621,1214.019514,1372.570512,65.94324238,580.2743099,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,16861.48985,21076.86231,20145
600,700.8505081,VERO,7,0.1,25,0.82,0.27,83384.59034,0.472927345,0.035030826,13.5003196,28160.09753,138.9364464,31.18581608,VERO,42470.89712,7209.010382,8211.217291,1535.438764,3363.355342,5490.268328,625.0240701,1493.825071,1372.570512,81.40165745,588.6030621,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20768.69322,25960.86653,20145
600,633.4527129,VERO,7,0.1,35,0.8,0.27,83384.16836,0.496869292,0.033488518,14.8370044,29795.4824,138.9334945,31.18548479,VERO,43493.66204,7832.285535,8211.217291,1535.406142,3363.277402,5817.155924,688.4484582,1493.793766,1372.570512,81.39992798,590.9743701,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,19745.50632,24681.8829,20145
550,726.6670994,VERO,8,0.1,20,0.8,0.31,83382.78287,0.455463518,0.031449823,14.48222845,25038.85165,151.5616407,34.82087198,VERO,43152.90251,8184.210596,8211.217291,1674.96452,3363.224845,4868.098073,670.8934938,1627.714566,1372.570512,88.79864918,584.0772556,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20084.88035,25106.10044,20145
650,726.6670994,VERO,10,0.12,20,0.8,0.27,83371.11045,0.538275067,0.040748661,13.20963816,23785.49011,128.2257081,35.80861742,VERO,41793.06697,7576.761392,8211.217291,1417.07038,3362.688317,4618.926105,689.0757758,1380.238278,1372.570512,75.12632894,582.2598813,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21433.04348,26791.30435,20145
550,633.4527129,VERO,8,0.12,35,0.82,0.23,83361.04132,0.433516733,0.029213512,14.83959637,26881.87938,151.522392,34.81636305,VERO,43793.54115,8369.856205,8211.217291,1674.530768,3362.274892,5235.197338,764.8878715,1627.298336,1372.570512,88.7756537,586.7496458,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,19422.50017,24278.12521,20145
650,669.7000213,FALSO,9,0.12,30,0.8,0.31,80850.89805,0.538275067,0.035717077,15.07052387,25300.23201,124.3610425,33.45518469,VERO,41767.77863,7435.540314,8211.217291,1374.360511,3252.143553,4920.110467,698.1312514,1339.25371,1372.570512,72.86205491,584.4562571,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,18938.11942,23672.64927,20145
600,633.4527129,VERO,8,0.1,35,0.76,0.27,83359.95464,0.550547692,0.034374416,16.0162048,27687.1442,138.9127341,33.33619464,VERO,43868.03772,8572.154945,8211.217291,1535.176711,3362.729251,5395.845425,733.7710277,1493.573604,1372.570512,81.38776465,587.9172798,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,19346.91692,24183.64615,20145
650,726.6670994,VERO,10,0.1,20,0.82,0.23,83349.51257,0.512337958,0.038063238,13.46017812,23813.53788,128.2115487,35.80664026,VERO,42398.06001,8183.848506,8211.217291,1416.913898,3362.283299,4624.497759,689.0394028,1380.088117,1372.570512,75.11803302,582.3005506,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20806.45256,26008.0657,20145
650,633.4527129,FALSO,7,0.1,35,0.82,0.23,82585.56703,0.512337958,0.03575369,14.32965263,30684.24526,127.0226139,29.81875747,VERO,42718.83279,7214.0185,8211.217291,1403.774534,3328.274996,5995.054263,659.5760002,1367.479529,1372.570512,74.42144644,592.2630763,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,19721.73424,24652.1678,20145
700,700.8505081,FALSO,11,0.1,25,0.76,0.27,78674.10027,0.642305641,0.03575411,17.96452625,22415.99529,112.3733438,35.15831028,VERO,41675.34828,8265.187758,8211.217291,1241.879958,3156.503861,4347.124503,700.9329969,1212.124821,1372.570512,65.83856634,580.2741138,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,16853.75199,21067.18998,20145
650,669.7000213,FALSO,9,0.12,30,0.8,0.27,80766.98776,0.538275067,0.035758613,15.05301863,25308.84079,124.2324853,33.4378882,VERO,41687.98225,7360.899793,8211.217291,1372.939776,3248.466313,4921.823823,697.7861915,1337.890367,1372.570512,72.78673432,584.4687398,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,18934.0055,23667.50688,20145
650,726.6670994,VERO,11,0.12,20,0.76,0.31,79339.77184,0.596426667,0.035790008,16.66461386,21702.61567,122.0408423,36.63944958,FALSO,41286.18327,7770.726118,8211.217291,1348.719108,3185.77686,4205.736461,704.3525146,1314.648114,1372.570512,71.50266976,579.2397134,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,17908.58857,22385.73571,20145
600,700.8505081,VERO,7,0.1,25,0.82,0.23,83333.77936,0.472927345,0.035079113,13.48173629,28197.36431,138.8521944,31.176359,VERO,42412.42538,7147.322004,8211.217291,1534.507663,3361.130776,5497.710645,624.8428703,1492.931583,1372.570512,81.35229493,588.6570989,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20776.35399,25970.44248,20145
550,633.4527129,VERO,8,0.12,35,0.76,0.27,83331.37195,0.504668718,0.031451996,16.04568154,26823.94121,151.4671439,34.81001509,VERO,43873.84897,8442.988771,8211.217291,1673.9202,3360.937699,5223.64469,764.7545477,1626.712432,1372.570512,88.7432843,586.6656354,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,19312.52298,24140.65372,20145
650,669.7000213,FALSO,9,0.12,30,0.8,0.23,80701.78355,0.538275067,0.035824019,15.02553536,25348.3033,124.1325598,33.42443774,VERO,41613.68442,7284.03967,8211.217291,1371.835462,3245.608055,4929.678056,697.5178533,1336.830663,1372.570512,72.72818885,584.5259605,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,18943.09913,23678.87391,20145
650,726.6670994,VERO,11,0.12,20,0.76,0.27,79242.28099,0.596426667,0.035836973,16.64277458,21707.79466,121.8913858,36.61700757,FALSO,41194.21597,7685.737071,8211.217291,1347.067408,3181.501831,4206.762418,703.940069,1313.063135,1372.570512,71.41510446,579.2472229,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,17903.06502,22378.83128,20145
700,700.8505081,FALSO,11,0.1,25,0.76,0.23,78566.95454,0.642305641,0.035844707,17.91912106,22446.02192,112.2203374,35.13436652,VERO,41561.60629,8154.020921,8211.217291,1240.189026,3151.790637,4353.078593,700.4766393,1210.502196,1372.570512,65.74892117,580.3176525,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,16860.34825,21075.43531,20145
600,633.4527129,VERO,7,0.12,35,0.82,0.27,83324.01261,0.472927345,0.033863527,13.96568463,29796.91195,138.8359538,31.17453571,VERO,42916.81168,7267.073198,8211.217291,1534.328183,3360.701965,5817.441931,688.2173806,1492.759353,1372.570512,81.34277974,590.976443,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20262.20094,25327.75117,20145
600,633.4527129,VERO,7,0.1,35,0.8,0.23,83316.94171,0.496869292,0.033547356,14.81098206,29831.82572,138.8219608,31.17296466,VERO,43417.88881,7754.878273,8211.217291,1534.173541,3360.332497,5824.427156,688.1842237,1492.610958,1372.570512,81.33458135,591.027068,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,19754.0529,24692.56613,20145
650,633.4527129,FALSO,9,0.1,35,0.76,0.31,82256.65968,0.596426667,0.035859064,16.63252178,26465.62647,126.5128332,33.74337711,VERO,43521.80037,8787.589779,8211.217291,1398.140756,3313.69324,5152.215731,742.3369727,1362.073333,1372.570512,74.12277039,586.146079,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18589.85931,23237.32414,20145
700,633.4527129,FALSO,11,0.1,35,0.76,0.31,81617.46583,0.642305641,0.03585941,17.91177368,24366.9573,116.5622696,35.80761044,VERO,43954.7925,9847.485008,8211.217291,1288.173347,3285.540218,4734.474545,785.6936931,1256.54815,1372.570512,68.29282155,583.1030088,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,17517.67333,21897.09166,20145
650,726.6670994,VERO,9,0.15,20,0.76,0.31,83298.32692,0.596426667,0.045231331,13.18614021,25017.78906,128.1167127,33.95659603,VERO,40971.8729,6533.890239,8211.217291,1415.86583,3359.570608,4863.907534,654.9654143,1379.082387,1372.570512,75.06246944,584.0467148,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,22181.45402,27726.81752,20145
650,726.6670994,VERO,10,0.12,20,0.8,0.23,83296.06626,0.538275067,0.040809919,13.18980983,23821.26769,128.1110077,35.79259807,VERO,41714.33824,7497.000378,8211.217291,1415.802782,3359.407421,4626.033309,688.7810715,1379.021885,1372.570512,75.05912692,582.3117588,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21436.72801,26795.91002,20145
550,726.6670994,VERO,8,0.1,20,0.8,0.27,83293.23515,0.455463518,0.031478757,14.46891706,25040.33552,151.3996887,34.80226299,VERO,43071.79628,8110.671711,8211.217291,1673.174727,3359.305053,4868.393302,670.5507262,1625.997074,1372.570512,88.70376288,584.0794072,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20076.43888,25095.54859,20145
650,726.6670994,VERO,11,0.12,20,0.76,0.23,79162.62479,0.596426667,0.035910634,16.60863645,21740.5611,121.770052,36.59877829,FALSO,41106.68004,7598.16681,8211.217291,1345.726503,3178.031222,4213.253607,703.605038,1311.776398,1372.570512,71.34401607,579.2947343,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,17910.94475,22388.68094,20145
650,633.4527129,FALSO,9,0.1,35,0.76,0.27,82129.28011,0.596426667,0.035913507,16.6073077,26462.71052,126.3179011,33.71737105,VERO,43403.36044,8680.193749,8211.217291,1395.986489,3308.117409,5151.63457,741.7900166,1360.006089,1372.570512,74.00856138,586.1418509,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18580.91967,23226.14958,20145
650,633.4527129,FALSO,11,0.15,35,0.76,0.31,80574.22704,0.596426667,0.03591542,16.60642342,23515.81064,123.9347236,36.92264833,FALSO,42198.18546,8119.459268,8211.217291,1369.649101,3239.949171,4565.364885,809.0675831,1334.732622,1372.570512,72.61227836,581.8688461,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18231.04158,22788.80197,20145
600,633.4527129,VERO,7,0.1,35,0.82,0.31,83279.73584,0.472927345,0.032364528,14.61252101,29723.86085,138.7602295,31.1660329,VERO,43519.68019,7888.525294,8211.217291,1533.491325,3358.702562,5802.827408,688.0379284,1491.956301,1372.570512,81.29841352,590.8705189,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,19615.05564,24518.81955,20145
550,726.6670994,VERO,10,0.15,20,0.76,0.31,84462.66055,0.504668718,0.035923344,14.04848925,23049.52855,153.5445079,39.1847557,FALSO,42814.05125,8056.717885,8211.217291,1696.877929,3411.217039,4472.800382,751.0604119,1648.742764,1372.570512,89.96039386,581.1927371,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21503.6093,26879.51163,20145
700,633.4527129,FALSO,11,0.1,35,0.76,0.27,81441.70756,0.642305641,0.035926426,17.87836155,24355.72849,116.3125277,35.76922985,VERO,43793.92624,9702.920251,8211.217291,1285.413355,3277.847108,4732.242364,784.8885786,1253.89965,1372.570512,68.14649993,583.086727,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,17502.78132,21878.47665,20145
600,633.4527129,VERO,7,0.12,35,0.82,0.23,83276.81688,0.472927345,0.033916228,13.94398415,29840.07213,138.7576632,31.16574469,VERO,42858.78805,7204.34592,8211.217291,1533.462963,3358.634801,5826.077061,688.0318458,1491.929085,1372.570512,81.29690993,591.0390253,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20273.02883,25341.28603,20145
600,633.4527129,VERO,8,0.1,35,0.76,0.23,83267.91624,0.550547692,0.034446334,15.98276593,27717.18348,138.7594498,33.31779703,VERO,43768.96827,8474.890071,8211.217291,1533.482709,3358.681976,5401.841095,733.3838868,1491.948032,1372.570512,81.29795673,587.9608367,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,19353.94797,24192.43496,20145
550,726.6670994,VERO,10,0.15,20,0.76,0.27,84381.5474,0.504668718,0.035956227,14.03564169,23055.94991,153.3974916,39.16599182,FALSO,42739.57609,7988.131158,8211.217291,1695.253196,3407.658735,4474.074742,750.7165828,1647.183664,1372.570512,89.87425826,581.202048,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21496.97131,26871.21413,20145
650,633.4527129,FALSO,11,0.15,35,0.76,0.27,80470.4373,0.596426667,0.035968249,16.58203237,23522.48355,123.7757195,36.89895547,FALSO,42099.05624,8027.576358,8211.217291,1367.891886,3235.401035,4566.689971,808.5712497,1333.046392,1372.570512,72.51911923,581.8785218,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18226.38106,22782.97633,20145
550,633.4527129,VERO,8,0.12,35,0.76,0.23,83255.18633,0.504668718,0.031511895,16.01518151,26854.82472,151.3285745,34.79408852,VERO,43789.54367,8359.251178,8211.217291,1672.388818,3357.583848,5229.802645,764.4200427,1625.242912,1372.570512,88.66209771,586.7104165,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,19320.64267,24150.80333,20145
650,633.4527129,FALSO,8,0.12,35,0.8,0.31,81589.70355,0.538275067,0.035977188,14.96156585,28017.6419,125.494865,31.6853108,VERO,42236.16203,7299.758994,8211.217291,1386.890808,3284.575323,5461.822325,698.9933799,1351.277836,1372.570512,73.52635167,588.3965014,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,19208.54152,24010.6769,20145
650,726.6670994,VERO,9,0.15,20,0.76,0.27,83249.96451,0.596426667,0.045273188,13.17394902,25035.9252,128.0427274,33.94678992,VERO,40921.71489,6484.040326,8211.217291,1415.04819,3357.45433,4867.51583,654.7845922,1378.297776,1372.570512,75.01912208,584.0730122,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,22183.24962,27729.06202,20145
600,633.4527129,VERO,10,0.15,35,0.82,0.31,85514.81548,0.472927345,0.035997838,13.13765959,25376.79576,142.4974799,37.74883838,FALSO,43653.72078,8576.216654,8211.217291,1574.793081,3457.380052,4935.349152,826.3664481,1531.589637,1372.570512,83.48803608,584.5672745,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21716.0947,27145.11837,20145
650,633.4527129,FALSO,9,0.1,35,0.76,0.23,82022.84735,0.596426667,0.035998731,16.56799139,26493.22259,126.1543628,33.69553776,VERO,43290.19127,8569.673563,8211.217291,1394.179166,3303.439564,5157.715853,741.3308077,1358.271774,1372.570512,73.91274569,586.1860934,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18587.65607,23234.57009,20145
550,633.4527129,VERO,8,0.15,35,0.76,0.31,83240.88791,0.504668718,0.032871552,15.35274977,26813.54084,151.3058158,34.79147204,VERO,43195.49471,7774.605747,8211.217291,1672.137303,3357.033011,5221.570978,764.3650883,1625.001557,1372.570512,88.6487636,586.6505549,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,19900.3932,24875.4915,20145
550,726.6670994,VERO,10,0.15,20,0.76,0.23,84317.55854,0.504668718,0.036008187,14.01538825,23087.49409,153.2821766,39.15126775,FALSO,42669.72439,7917.599093,8211.217291,1693.978808,3404.867716,4480.33505,750.4467737,1645.960755,1372.570512,89.80669623,581.2477871,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21502.83415,26878.54269,20145
650,726.6670994,VERO,9,0.15,20,0.76,0.23,83224.06924,0.596426667,0.045341412,13.15412631,25084.77061,128.0044664,33.94171765,VERO,40878.65706,6433.232133,8211.217291,1414.625354,3356.359911,4877.234327,654.6910599,1377.892021,1372.570512,74.9967053,584.1438381,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,22200.41218,27750.51523,20145
650,633.4527129,FALSO,8,0.12,35,0.8,0.27,81513.6647,0.538275067,0.036019797,14.94386745,28028.541,125.3784157,31.67060665,VERO,42161.96172,7229.59778,8211.217291,1385.603883,3281.244413,5463.99853,698.6832689,1350.042897,1372.570512,73.45812502,588.4123051,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,19206.70299,24008.37873,20145
600,700.8505081,VERO,11,0.15,25,0.76,0.31,81863.29662,0.550547692,0.036026697,15.28165875,22276.84187,136.4062619,38.73588622,FALSO,42082.43956,7957.441881,8211.217291,1507.476747,3296.549149,4319.53438,768.9715014,1466.992603,1372.570512,79.91924436,580.0723414,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,19635.85707,24544.82133,20145
700,633.4527129,FALSO,11,0.1,35,0.76,0.23,81286.56402,0.642305641,0.036029353,17.82728753,24379.13459,116.0914457,35.73521936,VERO,43637.35924,9554.10745,8211.217291,1282.970096,3271.036849,4736.895312,784.1751043,1251.555088,1372.570512,68.01696994,583.1206658,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,17504.20478,21880.25597,20145
600,633.4527129,VERO,10,0.15,35,0.82,0.27,85403.32779,0.472927345,0.036034272,13.12437611,25379.99638,142.3123405,37.72430788,FALSO,43554.87794,8486.251796,8211.217291,1572.747036,3452.491666,4935.986211,825.8530675,1529.626244,1372.570512,83.37956453,584.5719154,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21703.44984,27129.3123,20145
550,669.7000213,VERO,7,0.1,30,0.8,0.31,83223.58337,0.455463518,0.030225484,15.06885769,27820.04138,151.2737367,32.54099195,VERO,43584.66612,8062.049889,8211.217291,1671.782785,3356.256588,5422.372523,679.8825136,1624.66136,1372.570512,88.62996874,588.1099807,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,19493.91725,24367.39656,20145
650,633.4527129,FALSO,11,0.15,35,0.76,0.23,80387.55438,0.596426667,0.0360518,16.54360287,23561.42104,123.6479317,36.87990304,FALSO,42005.41072,7933.038707,8211.217291,1366.479655,3231.745807,4574.422289,808.172117,1331.691209,1372.570512,72.44424945,581.9349812,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,18237.14366,22796.42958,20145
600,700.8505081,VERO,11,0.15,25,0.76,0.27,81771.917,0.550547692,0.036067623,15.26431878,22283.36031,136.2546738,38.71435666,FALSO,41997.17276,7878.656056,8211.217291,1505.80149,3292.54667,4320.826685,768.5629046,1465.385019,1372.570512,79.8304302,580.0817931,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,19629.74424,24537.1803,20145
650,633.4527129,FALSO,8,0.12,35,0.8,0.23,81458.56761,0.538275067,0.036087547,14.9158122,28073.2902,125.2939684,31.65993915,VERO,42094.40845,7157.563159,8211.217291,1384.670624,3278.828888,5472.933805,698.458287,1349.147338,1372.570512,73.40864808,588.4771915,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,19219.15915,24023.94894,20145
600,700.8505081,VERO,10,0.12,25,0.82,0.31,85103.2514,0.472927345,0.036088468,13.10466669,24049.22358,141.8127564,37.65803453,FALSO,43307.9191,8607.537132,8211.217291,1567.225945,3439.300744,4671.324303,748.5031891,1524.328182,1372.570512,83.08686255,582.6422949,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21650.3323,27062.91538,20145
700,633.4527129,FALSO,10,0.12,35,0.82,0.31,80820.50882,0.55174857,0.036090398,15.28796024,25369.42366,115.4330267,33.97543623,VERO,42232.72403,8044.446182,8211.217291,1275.69366,3250.754769,4933.881802,747.2167894,1244.57259,1372.570512,67.63120795,584.556585,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,18442.78479,23053.48099,20145
600,633.4527129,VERO,10,0.15,35,0.82,0.23,85309.79836,0.472927345,0.036090427,13.10395552,25414.33455,142.1570398,37.70371862,FALSO,43461.0692,8393.544024,8211.217291,1571.030749,3448.391134,4942.821121,825.4221586,1527.979288,1372.570512,83.28857516,584.6217058,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21703.72916,27129.66145,20145
600,669.7000213,VERO,8,0.12,30,0.82,0.31,83219.08093,0.472927345,0.034397185,13.74901303,26821.40423,138.6606165,33.30592938,VERO,42612.61892,7563.09145,8211.217291,1532.390465,3356.072409,5223.138843,695.1533932,1490.89991,1372.570512,81.24005114,586.6619568,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20461.462,25576.82751,20145
600,700.8505081,VERO,10,0.12,25,0.82,0.27,84986.48653,0.472927345,0.036122675,13.09225708,24049.09141,141.6188229,37.63227642,FALSO,43206.22337,8515.791412,8211.217291,1565.082712,3434.180161,4671.29804,748.0137323,1522.271527,1372.570512,82.97323856,582.6421032,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21635.26316,27044.07895,20145
