W_S,W_S_max,AR,t_c,sweep25,M,lambda,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,Cdw,E_crociera,T,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,maintenance_cost,DOC,PREE
600,700.8505081,7,0.1,25,0.8,0.31,80674.31966,134.419471,30.67468496,7.722408254,24.19550479,33.60486776,0.501463086,0.037505483,0.022393703,0.012791136,0.002320644,13.37039392,27490.08106,42223.38211,6978.089228,8211.217291,1419.496866,3244.090675,5788.159942,615.2272007,1421.010949,1372.570512,78.75520083,587.6315382,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20575.93755,25719.92194,17580.31847,17875,84.91737607,5095.988203,1001.280426,0.041191489,0.381285755
600,700.8505081,8,0.1,25,0.82,0.27,80894.59382,134.7840017,32.83705245,7.386222743,24.2611203,33.69600042,0.477299784,0.036450422,0.02204563,0.010182219,0.004222572,13.09449281,25722.63943,42417.73321,7512.684818,8211.217291,1423.346383,3253.715595,5398.543517,656.6257133,1424.809219,1372.570512,78.96877617,585.0687478,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20601.86061,25752.32576,17580.62331,17875,85.58830529,5182.239091,1001.858045,0.040805654,0.381279144
550,700.8505081,8,0.1,25,0.82,0.23,81714.72116,148.5480981,34.4729573,7.95252239,26.73865767,37.13702453,0.437524802,0.032931652,0.020819802,0.008589614,0.003522236,13.28584428,25270.92925,43239.20574,8069.479724,8211.217291,1568.698032,3290.286945,5299.232943,687.8650249,1568.225821,1372.570512,87.03304076,584.4137681,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20600.51542,25750.64427,17581.88454,17875,86.50006833,5187.714792,1009.607176,0.040892918,0.381251793
550,700.8505081,8,0.1,25,0.82,0.27,81810.36276,148.721466,34.49306783,7.70593592,26.76986388,37.1803665,0.437524802,0.032900871,0.020822743,0.008555893,0.003522236,13.29827395,25252.22224,43324.47205,8150.565113,8211.217291,1570.528832,3294.483027,5295.122489,688.2486442,1570.032247,1372.570512,87.13461549,584.3866429,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20610.8907,25763.61338,17590.89854,17875,86.60509874,5189.49081,1010.554079,0.040910885,0.38105643
600,633.4527129,7,0.1,35,0.8,0.27,81991.78244,136.6294308,30.92581471,8.020798633,24.59329755,34.1573577,0.501463086,0.036675544,0.022377525,0.014180015,0.000118005,13.67295545,29573.69625,43531.82107,7648.393404,8211.217291,1442.834489,3302.441623,6249.523158,682.9672221,1444.037882,1372.570512,80.04999707,590.6527802,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20584.96137,25731.20171,17591.71464,17875,87.35865132,5105.753977,1027.345943,0.041433555,0.381038753
600,633.4527129,7,0.1,35,0.8,0.23,81917.52634,136.5060047,30.91184293,8.278467985,24.57108085,34.12650118,0.501463086,0.036723717,0.022376687,0.014229025,0.000118005,13.65502005,29605.24871,43457.02135,7572.760551,8211.217291,1441.531084,3299.182724,6256.526188,682.6722418,1442.751829,1372.570512,79.9776828,590.6985313,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20585.505,25731.88125,17591.95606,17875,87.27299482,5105.315587,1026.587555,0.04142547,0.381033523
600,700.8505081,8,0.1,25,0.82,0.31,80991.70674,134.9449668,32.85665434,7.164353949,24.29009403,33.7362417,0.477299784,0.03643016,0.022048241,0.010159346,0.004222572,13.10177585,25723.51252,42498.37884,7585.041014,8211.217291,1425.046208,3257.965656,5398.735575,657.0004308,1426.486414,1372.570512,79.06308424,585.0700138,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20618.32791,25772.90988,17594.76615,17875,85.69503966,5184.685342,1002.853401,0.040828364,0.380972668
600,633.4527129,7,0.1,35,0.8,0.31,82087.16141,136.7878537,30.94373888,7.779706798,24.62181366,34.19696342,0.501463086,0.036649189,0.022379103,0.014152081,0.000118005,13.68278821,29574.47785,43613.82712,7722.246987,8211.217291,1444.507466,3306.624566,6249.696628,683.3456385,1445.688587,1372.570512,80.14281565,590.6539136,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20598.3343,25747.91787,17603.26567,17875,87.46497398,5107.804518,1028.346221,0.041454166,0.38078872
550,700.8505081,8,0.1,25,0.82,0.31,81920.40073,148.9208964,34.51618708,7.47497201,26.80576134,37.23022409,0.437524802,0.032884808,0.020825899,0.008536673,0.003522236,13.30476973,25258.3755,43414.01461,8229.177982,8211.217291,1572.634857,3299.309908,5296.474512,688.6896445,1572.110235,1372.570512,87.25146,584.3955652,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20631.38612,25789.23265,17608.4742,17875,86.72513988,5192.459044,1011.681675,0.040937911,0.380676084
650,700.8505081,10,0.12,25,0.8,0.23,80801.63934,124.2899675,35.2547823,6.486885582,22.37219414,31.07249187,0.543251676,0.040640592,0.023589054,0.010651221,0.006400318,13.36721869,26229.1386,42312.32788,7471.879782,8211.217291,1312.527254,3250.110529,5510.029239,702.7715727,1315.46541,1372.570512,72.82041265,585.8031716,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20614.31146,25767.88933,17613.06775,17875,84.56972496,5100.903314,996.0613089,0.041189435,0.380576802
650,700.8505081,10,0.12,25,0.8,0.27,80922.42124,124.4751425,35.28103492,6.286636956,22.40552565,31.11878563,0.543251676,0.040597735,0.023598185,0.010599233,0.006400318,13.38132955,26268.21642,42417.84911,7558.94682,8211.217291,1314.48274,3255.407258,5518.636317,703.2718602,1317.394863,1372.570512,72.9289051,585.8598345,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20629.57213,25786.96516,17626.27501,17875,84.72137779,5103.325549,997.5448715,0.041215822,0.380291638
650,700.8505081,10,0.12,25,0.8,0.31,81048.70185,124.6688197,35.30847204,6.098795088,22.44038755,31.16720494,0.543251676,0.040574251,0.023604332,0.010569602,0.006400318,13.38907455,26309.08848,42520.51304,7642.308803,8211.217291,1316.528011,3260.947184,5527.639446,703.7947027,1319.412906,1372.570512,73.04237891,585.919099,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20653.18881,25816.48601,17646.54621,17875,84.86991514,5106.668216,999.0020502,0.041248248,0.379854784
650,669.7000213,10,0.12,30,0.82,0.23,81750.73438,125.7461155,35.46069874,6.519791863,22.63430079,31.43652887,0.517074766,0.039110164,0.023626322,0.010098317,0.005385526,13.22098163,27770.75015,43195.13033,7910.875111,8211.217291,1327.904473,3291.762077,5850.179736,738.0885137,1330.637914,1372.570512,73.67355714,588.0385084,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20680.60405,25850.75506,17649.40978,17875,87.36683177,5196.618736,1021.715009,0.041031564,0.379793154
700,726.6670994,8,0.12,20,0.76,0.27,78814.15064,112.5655995,30.00874533,6.842039567,20.26180792,28.14139988,0.648244063,0.047926549,0.025086333,0.018114525,0.004725691,13.52578219,26571.3062,40313.99556,5844.424786,8211.217291,1188.715552,3162.426122,5585.42056,581.9743112,1193.301997,1372.570512,65.95120729,586.2993147,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20625.15508,25781.44385,17661.70351,17875,80.00871322,4924.280359,959.5724565,0.041746221,0.379528792
700,726.6670994,8,0.12,20,0.76,0.23,78759.72714,112.4898336,29.99864445,7.062543327,20.24817005,28.1224584,0.648244063,0.047983175,0.025071565,0.01818592,0.004725691,13.50982005,26553.42152,40256.13871,5794.69113,8211.217291,1187.915448,3160.092221,5581.478426,581.7870377,1192.512545,1372.570512,65.90681668,586.2733819,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20628.58843,25785.73553,17664.48181,17875,79.92866484,4924.28074,958.7846755,0.041740634,0.379469099
650,669.7000213,10,0.12,30,0.82,0.27,81890.96596,125.9610478,35.4909915,6.319133142,22.6729886,31.49026194,0.517074766,0.039068174,0.02363362,0.010049028,0.005385526,13.23519146,27818.21747,43315.7875,8009.584727,8211.217291,1330.174201,3297.909989,5860.672615,738.6912812,1332.877426,1372.570512,73.79948409,588.107336,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20700.17846,25875.22307,17666.29598,17875,87.54266619,5199.693781,1023.429312,0.041063166,0.379430131
700,726.6670994,8,0.12,20,0.76,0.31,78880.49862,112.6599737,30.02132224,6.635462426,20.27879526,28.16499341,0.648244063,0.047896758,0.025097234,0.018073833,0.004725691,13.53419496,26593.58338,40372.17704,5892.487879,8211.217291,1189.712162,3165.333232,5590.331118,582.2074873,1194.285339,1372.570512,66.00650027,586.3316166,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20633.32158,25791.65197,17668.78211,17875,80.0907746,4925.52964,960.3857804,0.041760855,0.379376743
650,726.6670994,8,0.1,20,0.8,0.27,79868.78625,122.8439165,31.34886492,7.099561289,22.11190496,30.71097912,0.543251676,0.041531371,0.023325871,0.012721901,0.005483598,13.08051403,25703.44161,41303.17838,6747.724241,8211.217291,1297.256663,3208.747864,5394.320561,606.7963257,1300.398114,1372.570512,71.97318392,585.040911,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20690.60788,25863.25984,17674.91042,17875,83.05875852,5102.732606,981.0665497,0.041100493,0.379245204
650,726.6670994,8,0.1,20,0.8,0.23,79810.23826,122.7542692,31.33742417,7.328168643,22.09576846,30.6885673,0.543251676,0.041579078,0.023323438,0.012772042,0.005483598,13.06550545,25738.10156,41242.8552,6684.435768,8211.217291,1296.309969,3206.183607,5401.944874,606.5846179,1299.464024,1372.570512,71.92066037,585.0911679,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20692.38306,25865.47883,17676.25636,17875,82.99302643,5102.528642,980.5048622,0.04109532,0.379216326
600,700.8505081,7,0.12,25,0.76,0.27,80167.01729,133.5778316,30.5785026,7.944512313,24.04400969,33.3944579,0.555637768,0.040151319,0.022758599,0.015735157,0.001657563,13.8385932,27382.51988,41651.42118,6457.697495,8211.217291,1410.608983,3221.868378,5764.402688,613.3828703,1412.241389,1372.570512,78.26209159,587.4755745,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20640.59611,25800.74514,17678.19668,17875,81.99870572,4934.463888,979.6890642,0.041961202,0.379174704
600,700.8505081,7,0.12,25,0.76,0.31,80219.98751,133.6656598,30.58855372,7.704071419,24.05981877,33.41641495,0.555637768,0.040127106,0.022765383,0.015704159,0.001657563,13.84694354,27371.59752,41699.66695,6503.965419,8211.217291,1411.536466,3224.187357,5761.990576,613.575616,1413.156526,1372.570512,78.31354938,587.4597371,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20645.32055,25806.65069,17682.33289,17875,82.0556099,4935.278507,980.2150966,0.041970714,0.379086009
650,726.6670994,8,0.1,20,0.8,0.31,79946.40584,122.9627373,31.36402236,6.885607981,22.13329272,30.74068433,0.543251676,0.041505945,0.023329024,0.012693323,0.005483598,13.08852685,25697.67389,41369.79523,6809.376479,8211.217291,1298.511435,3212.146599,5393.051872,607.0768046,1301.636182,1372.570512,72.04280003,585.0325478,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20701.61061,25877.01326,17684.40075,17875,83.14353548,5104.41697,981.8522747,0.04111718,0.379041682
600,700.8505081,7,0.12,25,0.76,0.23,80135.06492,133.523897,30.57232865,8.201470695,24.03430146,33.38097425,0.555637768,0.040199055,0.02275195,0.015789542,0.001657563,13.82215983,27422.26063,41610.38317,6410.530534,8211.217291,1410.039422,3220.444313,5773.179617,613.264474,1411.679412,1372.570512,78.23049179,587.5331986,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20649.68175,25812.10219,17685.80185,17875,81.96136916,4935.178672,979.3908395,0.041964157,0.379011653
600,633.4527129,8,0.15,35,0.76,0.27,80747.97797,134.5417377,32.80752812,7.380529294,24.21751278,33.63543442,0.555637768,0.039768225,0.022962434,0.015267034,0.001538757,13.97190274,27150.80038,42224.4742,6926.749117,8211.217291,1420.788026,3247.318953,5713.242525,722.6425292,1422.284921,1372.570512,78.82683579,587.1395812,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20648.50377,25810.62972,17686.41875,17875,82.63652748,4938.958787,985.4257775,0.042033795,0.378998433
650,669.7000213,10,0.12,30,0.82,0.31,82035.63925,126.1828352,35.52222336,6.130869473,22.71291034,31.54570881,0.517074766,0.039044552,0.023638091,0.010020935,0.005385526,13.24319896,27867.19874,43432.90406,8104.053085,8211.217291,1332.516322,3304.253988,5871.501358,739.312711,1335.188366,1372.570512,73.92942743,588.1783588,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20727.73519,25909.66899,17689.91612,17875,87.71430314,5203.661718,1025.106869,0.041100418,0.378923504
600,633.4527129,8,0.15,35,0.76,0.31,80814.53622,134.6520502,32.82097502,7.157683503,24.23736903,33.66301254,0.555637768,0.039739776,0.02296828,0.015232739,0.001538757,13.98190505,27140.62773,42284.59705,6983.557282,8211.217291,1421.952948,3250.2316,5710.997192,722.9256855,1423.434334,1372.570512,78.89146692,587.1248309,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20654.93917,25818.67396,17692.04102,17875,82.70849387,4940.032149,986.0960394,0.042046166,0.378877993
600,669.7000213,7,0.12,30,0.76,0.27,80698.27147,134.4595286,30.67925521,7.966637419,24.20271514,33.61488214,0.555637768,0.039822493,0.022754489,0.016467063,0.000600941,13.95286236,28253.04684,42167.39889,6708.408521,8211.217291,1419.919881,3245.148338,5956.846837,642.6487675,1421.428334,1372.570512,78.7786702,588.7378386,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20655.87257,25819.84071,17692.52146,17875,82.96364066,4939.387362,990.1245697,0.042070174,0.378867705
600,633.4527129,8,0.15,35,0.76,0.23,80704.7741,134.469205,32.79868351,7.618785501,24.2044569,33.61730125,0.555637768,0.039822845,0.022956882,0.015327206,0.001538757,13.95273906,27192.96755,42172.28544,6868.856994,8211.217291,1420.022066,3245.40383,5722.550341,722.4562823,1421.529158,1372.570512,78.78433952,587.2007236,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20657.48866,25821.86082,17693.90435,17875,82.58621854,4939.591793,985.0081071,0.042035323,0.378838094
600,669.7000213,7,0.12,30,0.76,0.31,80758.00402,134.558532,30.69054779,7.725785675,24.22053575,33.63963299,0.555637768,0.039795784,0.022760219,0.016434624,0.000600941,13.96222693,28243.23005,42221.76517,6759.986066,8211.217291,1420.965377,3247.762383,5954.674536,642.8749071,1422.459911,1372.570512,78.83667542,588.7236042,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20661.23885,25826.54857,17697.22063,17875,83.02857364,4940.309344,990.7291739,0.042081005,0.378767104
600,669.7000213,7,0.12,30,0.76,0.23,80660.68851,134.3961484,30.67202372,8.224075252,24.19130672,33.59903711,0.555637768,0.039873969,0.02274905,0.016523978,0.000600941,13.9348497,28293.39607,42120.60999,6655.817077,8211.217291,1419.250574,3243.474874,5965.77599,642.5039515,1420.767937,1372.570512,78.74153632,588.796345,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20665.07852,25831.34815,17700.20947,17875,82.91918304,4940.078448,989.7583356,0.042072479,0.378703145
650,700.8505081,8,0.1,25,0.82,0.23,80324.06707,123.5417501,31.43777983,7.34810565,22.23751501,30.88543752,0.517074766,0.040290407,0.023270851,0.011997064,0.005022493,12.83369413,26398.54198,41697.67204,6937.06913,8211.217291,1304.625927,3228.708602,5547.34696,629.8508622,1307.669272,1372.570512,72.38203858,586.0488066,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20751.39503,25939.24379,17705.04189,17875,84.88881005,5194.508696,996.4355249,0.040850835,0.378599782
650,700.8505081,8,0.1,25,0.82,0.27,80392.1606,123.646018,31.45104361,7.119221532,22.25628324,30.9115045,0.517074766,0.0402443,0.023271842,0.011949966,0.005022493,12.84839746,26364.86608,41765.13896,7006.519398,8211.217291,1305.727017,3231.691069,5539.927322,630.1049051,1308.755704,1372.570512,72.44312825,585.9999765,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20752.02164,25940.02705,17705.75231,17875,84.96561391,5195.042843,997.097013,0.040858724,0.378584591
550,633.4527129,7,0.12,35,0.8,0.23,82181.70714,149.3962545,32.33842577,8.602488714,26.89132581,37.34906363,0.459674495,0.033832802,0.021354104,0.011956334,0.000522365,13.58665152,28663.99991,43581.15797,7587.251729,8211.217291,1577.654735,3310.81517,6047.82759,712.7612588,1577.063284,1372.570512,87.52996821,589.3337205,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20725.54917,25906.93646,17710.78384,17875,87.10030015,5121.886019,1023.561239,0.041516971,0.378477038
700,700.8505081,9,0.1,25,0.82,0.23,80813.7574,115.4293589,32.23141682,6.67190052,20.77728461,28.85733973,0.556849748,0.043029947,0.024697752,0.012401176,0.005931019,12.94098143,28250.98561,42181.66367,7147.154845,8211.217291,1218.957432,3250.641786,5956.390716,645.0432655,1223.14127,1372.570512,67.62905904,588.7348498,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20757.09373,25946.36716,17711.1979,17875,86.20381794,5198.481644,1011.620496,0.040977248,0.378468189
550,633.4527129,7,0.12,35,0.8,0.27,82246.86424,149.5143987,32.35121004,8.334359685,26.91259176,37.37859967,0.459674495,0.033796035,0.021358519,0.011915151,0.000522365,13.60143265,28633.42715,43645.90687,7653.139643,8211.217291,1578.902362,3313.674656,6041.05619,713.0306324,1578.294301,1372.570512,87.59918786,589.28939,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20725.95736,25907.4467,17711.31596,17875,87.17311792,5122.363566,1024.19897,0.041524505,0.378465667
650,700.8505081,8,0.1,25,0.82,0.31,80479.12898,123.7791087,31.46796577,6.904997619,22.28023957,30.94477718,0.517074766,0.040219404,0.023273789,0.011923122,0.005022493,12.8563509,26361.13221,41838.9006,7074.107859,8211.217291,1307.132482,3235.49798,5539.104694,630.4290105,1310.142458,1372.570512,72.52110494,585.9945624,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20765.22838,25956.53548,17717.11574,17875,85.06181844,5197.067549,997.9873044,0.040877958,0.378341774
550,633.4527129,7,0.12,35,0.8,0.31,82331.36128,149.6675173,32.36777133,8.083411447,26.94015311,37.41687932,0.459674495,0.033777179,0.021363135,0.011891679,0.000522365,13.60902567,28632.28827,43717.38455,7717.514163,8211.217291,1580.519325,3317.380641,6040.803954,713.3795838,1579.889738,1372.570512,87.68889871,589.2877387,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,20738.97672,25923.7209,17722.536,17875,87.26510414,5124.303395,1025.061118,0.041543435,0.378226062
700,700.8505081,9,0.1,25,0.82,0.27,80931.4067,115.5968708,32.25479556,6.465765867,20.80743674,28.89921769,0.556849748,0.042983162,0.02470559,0.012346553,0.005931019,12.95506702,28291.98363,42285.24094,7232.38012,8211.217291,1220.726391,3255.801855,5965.463408,645.4905477,1224.886679,1372.570512,67.72720278,588.7942969,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20771.16575,25963.95719,17723.37682,17875,86.35530937,5200.809185,1013.097236,0.04100235,0.378208119
650,669.7000213,7,0.1,30,0.82,0.27,80836.33891,124.3277026,29.50074437,7.708107085,22.37898647,31.08192565,0.517074766,0.040020086,0.02364227,0.01426065,0.002117165,12.92038127,29281.31021,42177.54588,6746.850161,8211.217291,1312.925745,3251.1899,6184.6516,619.0280975,1315.858596,1372.570512,72.84252133,590.2288205,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20783.79302,25979.74128,17733.72865,17875,86.56510797,5201.52145,1016.573709,0.04102999,0.377987344
650,669.7000213,7,0.1,30,0.82,0.23,80783.22371,124.2463371,29.49108949,7.956592977,22.36434067,31.06158427,0.517074766,0.040067902,0.023640797,0.014309939,0.002117165,12.90496246,29320.83909,42120.41165,6685.166562,8211.217291,1312.066509,3248.86253,6193.419404,618.8344175,1315.010798,1372.570512,72.79484999,590.2861373,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20787.81206,25984.76508,17736.97081,17875,86.50358922,5201.592936,1016.059427,0.041027068,0.377918252
650,669.7000213,7,0.1,30,0.82,0.31,80910.54972,124.4412376,29.51421121,7.475605705,22.39942277,31.1103094,0.517074766,0.039994486,0.023644763,0.014232557,0.002117165,12.92865148,29274.40955,42242.22792,6807.106587,8211.217291,1314.124698,3254.437445,6183.12106,619.2982424,1317.041587,1372.570512,72.9090405,590.2188145,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20793.3218,25991.65226,17741.95964,17875,86.64810092,5203.060084,1017.337893,0.041045185,0.377811986
700,700.8505081,9,0.1,25,0.82,0.31,81054.77982,115.7725711,32.27929893,6.272406468,20.83906279,28.94314277,0.556849748,0.042956929,0.02471049,0.01231542,0.005931019,12.96297842,28334.98575,42386.05848,7313.948011,8211.217291,1222.581822,3261.214165,5974.980508,645.9593309,1226.717409,1372.570512,67.83014406,588.85665,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,20793.72134,25992.15167,17742.71958,17875,86.50380829,5204.093399,1014.549175,0.041033602,0.377795803
650,669.7000213,7,0.1,30,0.76,0.27,80786.22501,124.2497584,29.49149554,7.70608059,22.36495652,31.06243961,0.601940915,0.043269826,0.023767457,0.019325928,0.000176441,13.91133212,29273.57063,42189.36607,6742.982876,8211.217291,1312.102639,3248.960394,6182.934993,618.8425629,1315.046448,1372.570512,72.79685452,590.2175981,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20721.85894,25902.32368,17748.58612,17875,83.35455755,4946.614056,995.2827962,0.042158046,0.377670929
550,669.7000213,8,0.15,30,0.76,0.27,81016.27486,147.2597611,34.32314217,7.673098126,26.50675699,36.81494027,0.509334621,0.036469007,0.021722168,0.012134208,0.002612631,13.96623205,25656.49873,42418.29385,7173.129306,8211.217291,1555.092932,3259.104906,5383.995339,715.4367553,1554.801843,1372.570512,86.27821527,584.9728438,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20722.98102,25903.72627,17750.14951,17875,82.32662871,4948.189281,980.2760793,0.042062749,0.377637664
550,669.7000213,8,0.15,30,0.76,0.23,80967.86042,147.1708275,34.31277633,7.92056168,26.49074894,36.79270686,0.509334621,0.036508935,0.021714271,0.012182033,0.002612631,13.95095821,25690.15145,42366.30133,7117.963061,8211.217291,1554.153775,3256.952418,5391.397232,715.2301938,1553.875189,1372.570512,86.22610983,585.0216403,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20726.55909,25908.19886,17753.04615,17875,82.27386995,4948.243104,979.8245643,0.042059927,0.377576048
650,669.7000213,7,0.1,30,0.76,0.31,80855.23155,124.355307,29.5040192,7.47344068,22.38395526,31.08882674,0.601940915,0.043234635,0.023770337,0.019287857,0.000176441,13.92265527,29264.88546,42252.74668,6802.755822,8211.217291,1313.217253,3251.979494,6181.008692,619.0937912,1316.146223,1372.570512,72.8586945,590.2050046,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20727.48487,25909.35609,17753.52863,17875,83.43128437,4947.620955,996.0021398,0.042170294,0.377565787
700,726.6670994,7,0.1,20,0.76,0.27,79343.00973,113.3212572,28.16467291,7.415794654,20.39782629,28.3303143,0.648244063,0.047834874,0.025069724,0.020656396,0.002108755,13.55170407,28396.74478,40732.64784,5851.863305,8211.217291,1196.69545,3185.703481,5988.650456,547.7376405,1201.175659,1372.570512,66.39394054,588.9462006,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20735.36189,25919.20236,17756.34076,17875,81.20293512,4938.798866,973.5527298,0.041948421,0.37750599
650,669.7000213,7,0.1,30,0.76,0.23,80741.33759,124.1800912,29.4832264,7.954814112,22.35241642,31.04502281,0.601940915,0.043334556,0.023765391,0.019392724,0.000176441,13.89055215,29315.73173,42134.10357,6681.968785,8211.217291,1311.366939,3246.96764,6192.286509,618.676679,1314.320542,1372.570512,72.75603712,590.2787317,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20732.23402,25915.29253,17757.24584,17875,83.29985871,4947.377155,994.8198257,0.042160175,0.377486749
700,726.6670994,7,0.1,20,0.76,0.31,79390.59232,113.3888916,28.17307653,7.191137842,20.41000049,28.3472229,0.648244063,0.047798679,0.02507422,0.020615704,0.002108755,13.56196613,28381.21966,40779.01913,5897.995428,8211.217291,1197.409683,3187.7869,5985.213895,547.8938794,1201.880384,1372.570512,66.43356696,588.9236892,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20736.57319,25920.71649,17757.48336,17875,81.25612094,4939.224365,974.037709,0.041954881,0.3774817
700,700.8505081,7,0.1,25,0.76,0.27,79761.82426,113.9172391,28.23863796,7.431953172,20.50510304,28.47930978,0.648244063,0.047484309,0.025094558,0.021417297,0.000972454,13.65175313,29156.1357,41151.12845,6049.092983,8211.217291,1202.98914,3204.062187,6156.892019,568.434414,1207.385562,1372.570512,66.74312118,590.0473174,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20735.69581,25919.61976,17757.66231,17875,82.00288186,4941.49882,982.2348763,0.042029177,0.377477896
550,669.7000213,8,0.15,30,0.76,0.31,81083.93439,147.3821056,34.33739717,7.441475432,26.528779,36.84552639,0.509334621,0.036449466,0.021729885,0.01210695,0.002612631,13.97371981,25649.83756,42476.62591,7227.052436,8211.217291,1556.384914,3262.066047,5382.53029,715.7208122,1556.076626,1372.570512,86.34989584,584.9631851,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20732.30848,25915.38559,17758.22149,17875,82.39749436,4949.561395,980.9400318,0.042077195,0.377466009
700,700.8505081,7,0.1,25,0.76,0.31,79814.58612,113.9922144,28.24792914,7.206991294,20.51859858,28.49805359,0.648244063,0.047445651,0.025098091,0.021375105,0.000972454,13.66287626,29141.37205,41202.25096,6099.405244,8211.217291,1203.780894,3206.371736,6153.618437,568.6132118,1208.166776,1372.570512,66.78704853,590.0259101,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20737.33515,25921.66894,17759.18256,17875,82.06230143,4942.000312,982.7809025,0.04203661,0.377445582
650,669.7000213,9,0.15,30,0.76,0.23,80192.39431,123.3366769,33.3171141,6.864040076,22.20060184,30.83416923,0.601940915,0.043775317,0.024299645,0.015164903,0.004310769,13.75069239,27238.631,41577.42797,6553.574412,8211.217291,1302.460313,3222.842715,5732.630946,695.3765648,1305.532488,1372.570512,72.26188799,587.2669356,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20739.96634,25924.95793,17762.36277,17875,81.85288277,4944.66899,978.0930618,0.042022284,0.377378004
650,669.7000213,9,0.15,30,0.76,0.27,80267.09777,123.4514231,33.33260878,6.650507705,22.22125616,30.86285577,0.601940915,0.043722663,0.024313788,0.015098106,0.004310769,13.76725184,27263.97244,41650.57928,6615.028239,8211.217291,1303.672056,3226.124901,5738.225754,695.6857285,1306.7281,1372.570512,72.32911679,587.3036807,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20741.51849,25926.89811,17763.8685,17875,81.95445683,4945.300961,979.0966868,0.042033888,0.377346016
700,726.6670994,7,0.1,20,0.76,0.23,79319.07775,113.2856061,28.16024224,7.655959394,20.3914091,28.32140153,0.648244063,0.047902757,0.025066211,0.02072779,0.002108755,13.53250016,28444.71874,40694.32578,5804.801063,8211.217291,1196.318967,3184.605281,5999.270488,547.6552651,1200.804189,1372.570512,66.37305289,589.0157628,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,20749.75197,25937.18996,17768.46677,17875,81.17154313,4940.101608,973.3208993,0.041956019,0.377248363
