W_S,W_S_max,AR,t_c,sweep25,M,lambda,WTO,S,b,c_root,S_vert,S_orizz,CL_crociera,CD,Cd0,Cdi,Cdw,E_crociera,T,OEW,W_wing,W_fus,W_tail,W_LG,W_propuls,W_fuelsys,W_hydr,W_elec,W_antiice,W_instr,W_avionics,W_engine_sys,W_furn,W_services,W_crew,W_fuel,V_fuel,W_block_fuel,W_payload,ADP,flight_cost,maintenance_cost,DOC,PREE
550,664.8523177,7,0.1,20,0.76,0.31,87054.0531,158.252489,33.28314022,8.27898751,28.48544801,39.56312224,0.509334621,0.034580781,0.020829636,0.012727041,0.001024104,14.72883522,28710.09519,44327.48138,7973.613867,8211.217291,1671.178367,3525.166714,6058.03787,642.5416847,1669.341848,1372.570512,92.71875907,589.4005587,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21446.57172,26808.21465,18379.1275,21280,85.83521475,5149.657491,1056.884671,0.044035717,0.434188184
600,664.8523177,8,0.12,20,0.76,0.27,85707.66203,142.8257676,33.80245762,7.572520483,25.70863817,35.7064419,0.555637768,0.038628803,0.022079772,0.013308631,0.003240399,14.38402774,27312.53162,42955.04501,7294.520028,8211.217291,1508.269062,3466.048104,5748.947428,652.1228753,1508.601333,1372.570512,83.680377,587.3740915,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21472.61703,26840.77128,18397.16944,21280,83.61393382,5143.860921,1032.591657,0.04382223,0.43376238
600,664.8523177,8,0.12,20,0.76,0.23,85647.42223,142.7046266,33.7881194,7.815922595,25.68683279,35.67615665,0.555637768,0.038677776,0.022076292,0.013361084,0.003240399,14.3658149,27347.32507,42893.75017,7231.567269,8211.217291,1506.989788,3462.849517,5756.630429,651.8584285,1507.33909,1372.570512,83.60940153,587.424542,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21473.67206,26842.09008,18397.85258,21280,83.5496598,5143.585792,1032.058674,0.043816496,0.433746274
550,641.2318448,7,0.1,25,0.76,0.27,87516.77694,159.0914365,33.37124594,8.559174276,28.63645857,39.77285913,0.509334621,0.034384479,0.020808962,0.013221902,0.000353615,14.81292261,29464.04357,44763.1239,8178.320968,8211.217291,1680.037823,3545.472246,6225.18966,666.8340648,1678.083359,1372.570512,93.21029116,590.4937838,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21473.65303,26842.06629,18403.40601,21280,86.64569332,5155.280179,1066.274187,0.044142229,0.433615386
550,641.2318448,7,0.1,25,0.76,0.23,87448.48859,158.9672312,33.35821666,8.834554267,28.61410162,39.74180781,0.509334621,0.034425607,0.020804391,0.013267601,0.000353615,14.79522551,29496.94115,44693.45869,8107.241921,8211.217291,1678.72619,3542.466033,6232.489485,666.5851634,1676.789188,1372.570512,93.13752036,590.5414853,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21475.02989,26843.78737,18404.35984,21280,86.5704561,5154.992495,1065.629357,0.044135613,0.433592913
600,664.8523177,8,0.12,20,0.76,0.31,85779.09215,142.9444664,33.81650087,7.343927454,25.73000396,35.7361166,0.555637768,0.038604771,0.022085637,0.013278735,0.003240399,14.39298201,27302.41962,43018.1026,7353.872148,8211.217291,1509.522545,3469.182207,5746.714639,652.3818771,1509.838129,1372.570512,83.7499216,587.3594291,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21480.98955,26851.23694,18404.45158,21280,83.68938959,5145.153455,1033.287006,0.043836334,0.433590752
650,664.8523177,9,0.1,20,0.8,0.23,86090.92205,132.423934,34.52267959,7.077728617,23.83630813,33.10598351,0.543251676,0.039531544,0.022664366,0.01138358,0.005483598,13.74223253,26952.82766,43274.2144,7902.483687,8211.217291,1398.42359,3482.774783,5669.555076,665.3999772,1400.21822,1372.570512,77.58603303,586.8525208,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21536.70765,26920.88457,18405.97539,21280,86.08475209,5328.442532,1049.027151,0.043084451,0.433554856
550,641.2318448,7,0.1,25,0.76,0.31,87605.82969,159.2527686,33.38816227,8.301442595,28.66549834,39.81319214,0.509334621,0.034363279,0.020813809,0.013195856,0.000353615,14.822061,29461.94188,44839.77021,8247.729448,8211.217291,1681.741522,3549.377061,6224.723323,667.1572152,1679.764378,1372.570512,93.30481422,590.4907364,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21486.05948,26857.57435,18414.15565,21280,86.74045601,5157.087498,1067.172706,0.044161427,0.433362254
550,579.5673215,8,0.12,35,0.82,0.23,88566.00155,160.9935185,35.88799448,8.235124081,28.97883332,40.24837962,0.437524802,0.03136005,0.020686369,0.009503527,0.001170154,13.95166134,29373.38885,45718.94421,8968.294398,8211.217291,1700.124194,3591.509494,6205.076525,787.3797966,1697.902323,1372.570512,94.32470446,590.3623345,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21567.05733,26958.82167,18416.11683,21280,91.24239913,5435.726177,1100.105502,0.043126568,0.433316104
550,612.7312104,8,0.12,30,0.8,0.23,87680.1685,159.3879207,35.70858952,8.199269712,28.68982572,39.84698016,0.459674495,0.032611769,0.020747757,0.009922342,0.00194167,14.09535591,28235.60155,44856.51597,8470.502423,8211.217291,1683.168756,3552.648226,5952.986503,743.020397,1681.17261,1372.570512,93.38399864,588.7125429,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21543.65254,26929.56567,18416.66806,21280,88.592132,5339.621499,1075.589003,0.043339418,0.433303135
650,664.8523177,9,0.1,20,0.8,0.27,86216.48941,132.6164292,34.54776205,6.859117265,23.87095725,33.1541073,0.543251676,0.039490584,0.022673546,0.011333439,0.005483598,13.75648634,26992.00705,43384.30774,7993.756328,8211.217291,1400.456378,3488.280947,5678.199343,665.8621446,1402.223945,1372.570512,77.69881427,586.9093309,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21552.18166,26940.22708,18419.38788,21280,86.24162389,5330.904229,1050.592153,0.043111654,0.433239153
550,612.7312104,8,0.12,30,0.8,0.27,87766.38935,159.5441523,35.72608597,7.944411264,28.71794742,39.88603809,0.459674495,0.032576474,0.020751415,0.009883388,0.00194167,14.11062754,28204.38025,44938.12368,8551.565084,8211.217291,1684.818594,3556.429595,5946.078167,743.3684387,1682.800485,1372.570512,93.47553343,588.667272,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21548.26566,26935.33208,18420.82213,21280,88.68590912,5340.674552,1076.396141,0.043351985,0.433205421
550,579.5673215,8,0.12,35,0.82,0.27,88670.20475,161.1822727,35.90902646,7.97982142,29.01280909,40.29556818,0.437524802,0.031324433,0.020688061,0.009466218,0.001170154,13.96752493,29344.64123,45815.18574,9061.874577,8211.217291,1702.117477,3596.078032,6198.69927,787.8209277,1699.86907,1372.570512,94.43529393,590.3206505,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21575.019,26968.77375,18423.14687,21280,91.35758109,5437.285039,1101.112689,0.0431435,0.433150756
550,612.7312104,8,0.12,30,0.8,0.31,87871.89491,159.7352821,35.74747903,7.705847897,28.75235078,39.93382053,0.459674495,0.0325584,0.020755543,0.009861187,0.00194167,14.11846081,28204.44012,45026.2781,8630.532748,8211.217291,1686.836963,3561.055624,5946.091414,743.793982,1684.791984,1372.570512,93.58751471,588.6673588,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21565.61681,26957.02101,18435.76321,21280,88.79929672,5343.199302,1077.460695,0.043376233,0.432854334
650,664.8523177,9,0.1,20,0.8,0.31,86347.51567,132.8173468,34.57392256,6.654035918,23.90712243,33.2043367,0.543251676,0.039468367,0.022679908,0.011304861,0.005483598,13.76422974,27032.9007,43491.28357,8081.087496,8211.217291,1402.578109,3494.02803,5687.222679,666.3441604,1404.31743,1372.570512,77.81653016,586.9686267,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21576.2321,26970.29013,18440.04472,21280,86.39501722,5334.308019,1052.128598,0.043145029,0.432753831
550,579.5673215,8,0.12,35,0.82,0.31,88793.89678,161.406253,35.93396755,7.740843485,29.05312554,40.35156326,0.437524802,0.031305604,0.020690496,0.009444954,0.001170154,13.9759259,29349.13977,45918.06996,9152.979825,8211.217291,1704.482755,3601.499171,6199.69718,788.3440347,1702.202859,1372.570512,94.56652205,590.3271733,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,21595.82682,26994.78353,18441.03781,21280,91.49309684,5440.360949,1102.387669,0.04317221,0.432730527
600,612.7312104,9,0.15,30,0.76,0.23,86241.32344,143.712772,35.96407858,7.333628165,25.86829897,35.92819301,0.555637768,0.038622028,0.022318113,0.012921574,0.003382341,14.38655099,27071.43326,43358.03777,7612.55578,8211.217291,1517.636008,3489.468428,5695.725826,748.1018751,1517.843579,1372.570512,84.20006519,587.0244989,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21603.28567,27004.10709,18509.15369,21280,84.03132637,5160.391047,1036.016349,0.04396381,0.431138027
600,612.7312104,9,0.15,30,0.76,0.27,86318.68048,143.8399833,35.97999236,7.105386233,25.891197,35.95999583,0.555637768,0.03857507,0.02232807,0.012864659,0.003382341,14.40406364,27067.51866,43434.89928,7683.868129,8211.217291,1518.979385,3492.827296,5694.86194,748.4183349,1519.169071,1372.570512,84.27459718,587.0188227,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21603.7812,27004.7265,18509.79241,21280,84.12619934,5160.924338,1036.91037,0.043973937,0.431123149
600,612.7312104,8,0.12,30,0.8,0.27,87023.04482,145.0129402,34.06029244,7.622316616,26.10232923,36.25323504,0.501463086,0.036228941,0.021970728,0.011762049,0.002496164,13.84150538,28978.09996,44083.78329,7903.936079,8211.217291,1531.366047,3523.7979,6117.422867,710.1980618,1531.390831,1372.570512,84.9618224,589.7891656,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21659.26153,27074.07692,18512.03665,21280,87.86130449,5347.52231,1070.452772,0.043358095,0.431070884
600,612.7312104,8,0.12,30,0.8,0.23,86952.23341,144.8952933,34.04647333,7.867440694,26.0811528,36.22382333,0.501463086,0.036272718,0.021968147,0.011808407,0.002496164,13.82480052,29018.2781,44012.03154,7829.139203,8211.217291,1530.123673,3520.691566,6126.328684,709.9225926,1530.164996,1372.570512,84.89289413,589.8474239,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21660.20187,27075.25234,18512.61654,21280,87.7829447,5347.156872,1069.809357,0.043351279,0.431057381
600,612.7312104,8,0.12,30,0.8,0.31,87115.88567,145.1671446,34.07839722,7.392964568,26.13008604,36.29178616,0.501463086,0.036205984,0.021974193,0.011735627,0.002496164,13.85028182,28972.42736,44163.32027,7976.980586,8211.217291,1532.994478,3527.869498,6116.165553,710.5589536,1532.997583,1372.570512,85.05216947,589.7809403,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21672.5654,27090.70675,18523.52524,21280,87.96192084,5349.537543,1071.38476,0.043378005,0.430803527
600,664.8523177,7,0.1,20,0.76,0.27,86405.86634,143.9869915,31.74758165,8.201482886,25.91765848,35.99674788,0.555637768,0.038564069,0.022065677,0.015176127,0.001322265,14.40817286,29600.38139,43504.37489,7316.281223,8211.217291,1520.531822,3496.70888,6255.445861,614.1723523,1520.70084,1372.570512,84.36072801,590.6914737,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21621.49145,27026.86432,18525.01666,21280,85.12114161,5163.257399,1052.040907,0.044097842,0.430768843
600,664.8523177,7,0.1,20,0.76,0.23,86356.94095,143.9034821,31.73837386,8.466105968,25.90262678,35.97587053,0.555637768,0.038612049,0.022061204,0.015228581,0.001322265,14.39026877,29641.26348,43448.94674,7255.895641,8211.217291,1519.649946,3494.503909,6264.520217,614.0020596,1519.830705,1372.570512,84.31180058,590.7507527,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21627.99421,27034.99276,18530.36882,21280,85.06609356,5163.607647,1051.605226,0.044097236,0.430644424
600,664.8523177,7,0.1,20,0.76,0.31,86476.39554,144.1041613,31.76049636,7.953810743,25.93874903,36.02604031,0.555637768,0.038539333,0.022070837,0.015146231,0.001322265,14.41742055,29591.33984,43567.14261,7375.209416,8211.217291,1521.769158,3499.802613,6253.439071,614.4111984,1521.921704,1372.570512,84.42937673,590.6783634,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21629.25293,27036.56616,18531.78008,21280,85.19656274,5164.481533,1052.740171,0.044111489,0.430611629
600,641.2318448,7,0.1,25,0.76,0.27,86931.62314,144.8608886,31.84377836,8.222650161,26.07495994,36.21522214,0.555637768,0.038311318,0.022066073,0.015735157,0.000510088,14.50322779,30400.79781,43999.97244,7567.533967,8211.217291,1529.760352,3519.783147,6433.257063,637.6248769,1529.806512,1372.570512,84.8727367,591.8520775,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21651.6507,27064.56337,18552.031,21280,86.02145371,5169.585035,1062.358345,0.04421594,0.430141584
550,612.7312104,7,0.1,30,0.8,0.23,88400.44952,160.6940028,33.53890308,8.875706435,28.92492051,40.17350071,0.459674495,0.032577618,0.020712919,0.011309201,0.000555499,14.11013206,30566.84456,45416.34456,8493.195064,8211.217291,1696.961248,3584.260129,6470.182757,699.8012977,1694.781485,1372.570512,94.14922085,592.0928453,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21704.10496,27130.1312,18554.03655,21280,90.13441263,5361.289927,1095.429846,0.043619843,0.430095089
550,612.7312104,7,0.1,30,0.8,0.27,88485.23763,160.8476222,33.55493042,8.599692426,28.95257199,40.21190555,0.459674495,0.03254159,0.020715843,0.011270247,0.000555499,14.12575421,30536.62823,45497.37261,8573.636701,8211.217291,1698.5835,3587.978275,6463.462226,700.1209962,1696.38214,1372.570512,94.2392251,592.0490316,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21707.86503,27134.83128,18557.46822,21280,90.22791169,5362.242126,1096.240906,0.043631755,0.430015555
600,641.2318448,7,0.1,25,0.76,0.23,86877.45152,144.7704669,31.83383842,8.487794933,26.05868404,36.19261672,0.555637768,0.0383621,0.022062469,0.015789542,0.000510088,14.48402914,30442.45631,43939.01046,7501.776517,8211.217291,1528.80548,3517.395663,6442.519893,637.4346003,1528.864353,1372.570512,84.81975942,591.9124823,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21658.44106,27073.05132,18557.61085,21280,85.95975744,5169.93213,1061.859387,0.044214863,0.43001225
600,641.2318448,7,0.1,25,0.76,0.31,87009.37278,144.9900229,31.85796855,7.974604234,26.09820411,36.24750571,0.555637768,0.03828457,0.022070323,0.015704159,0.000510088,14.51336039,30393.21855,44069.13461,7631.926142,8211.217291,1531.124036,3523.192794,6431.571893,637.8965099,1531.152042,1372.570512,84.94839535,591.8410876,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21660.23818,27075.29772,18559.51518,21280,86.10525052,5170.93695,1063.141246,0.044231087,0.429968128
550,612.7312104,7,0.1,30,0.8,0.31,88589.8793,161.0371286,33.57469136,8.341332859,28.98668314,40.25928214,0.459674495,0.032522858,0.020719314,0.011248046,0.000555499,14.13388975,30538.54972,45585.28289,8652.049094,8211.217291,1700.584726,3592.565017,6463.88958,700.51516,1698.356724,1372.570512,94.35025525,592.0518178,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21724.59641,27155.74551,18571.88485,21280,90.34138874,5364.694039,1097.311952,0.043655555,0.429681751
650,664.8523177,8,0.12,20,0.76,0.27,85407.43425,131.3781611,32.41952018,7.305729072,23.648069,32.84454028,0.601940915,0.042834822,0.023285024,0.015619157,0.003930641,14.05260683,28153.4417,42373.308,6811.294864,8211.217291,1387.380016,3452.861337,5934.808047,626.5936296,1389.321667,1372.570512,76.97332375,588.5934111,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21754.12624,27192.6578,18634.37701,21280,83.18707124,5170.410621,1030.418598,0.043995184,0.428240772
650,664.8523177,8,0.12,20,0.76,0.31,85469.89462,131.4739713,32.43133932,7.084861679,23.66531483,32.86849282,0.601940915,0.042804977,0.023290266,0.015584071,0.003930641,14.06240472,28138.50817,42430.66742,6866.954552,8211.217291,1388.391791,3455.601904,5931.504262,626.812013,1390.319972,1372.570512,77.0294581,588.5717575,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21759.22721,27199.03401,18638.86144,21280,83.25386702,5171.316376,1031.021513,0.044005888,0.428137739
650,664.8523177,8,0.12,20,0.76,0.23,85359.40404,131.2859871,32.40814553,7.541050314,23.63147768,32.82149677,0.601940915,0.042893975,0.023282617,0.015680717,0.003930641,14.03322762,28196.27159,42319.2422,6752.525483,8211.217291,1386.40664,3450.22478,5944.284045,626.3834557,1388.361249,1372.570512,76.9193198,588.6555145,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21760.16185,27200.20231,18639.32009,21280,83.13441943,5170.716208,1030.012574,0.043994471,0.428127204
600,612.7312104,7,0.1,30,0.8,0.27,87820.41586,146.3385809,32.00578176,8.258305037,26.34094456,36.58464522,0.501463086,0.036179254,0.021986548,0.013412526,0.000780181,13.86051461,31523.74142,44704.38235,7932.451729,8211.217291,1545.365082,3558.799996,6683.234247,669.188435,1545.203499,1372.570512,85.73850378,593.4803457,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21836.03352,27295.04189,18663.37993,21280,89.55034803,5371.430072,1092.061064,0.043665589,0.427575285
600,612.7312104,7,0.1,30,0.8,0.23,87750.90779,146.2231101,31.99315193,8.523997402,26.32015982,36.55577752,0.501463086,0.036223765,0.021984701,0.013458883,0.000780181,13.84348317,31563.1916,44633.1034,7858.114327,8211.217291,1544.145687,3555.751114,6692.027036,668.9359829,1544.000338,1372.570512,85.67085046,593.5375485,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21837.8044,27297.2555,18664.66288,21280,89.47216469,5371.162174,1091.412003,0.043659394,0.427545895
600,612.7312104,7,0.1,30,0.8,0.31,87912.60265,146.491648,32.02251608,8.009714109,26.36849664,36.622912,0.501463086,0.036155632,0.021989348,0.013386104,0.000780181,13.86957028,31519.84523,44783.83355,8005.099877,8211.217291,1546.981502,3562.841569,6682.36589,669.5229233,1546.798399,1372.570512,85.82818448,593.4746963,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,21848.76909,27310.96137,18674.388,21280,89.65127388,5373.379278,1093.001961,0.043685113,0.427323241
550,612.7312104,7,0.1,30,0.76,0.23,88680.97678,161.2013119,33.59180232,8.887756381,29.01623614,40.30032797,0.509334621,0.034690591,0.02075341,0.013884732,5.24E-05,14.68221246,30665.72867,45505.73037,8521.605691,8211.217291,1702.318534,3596.538849,6492.179,700.8564573,1700.067451,1372.570512,94.44644881,592.2362272,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21895.24641,27369.05801,18763.02881,21280,87.99022774,5205.05855,1081.704022,0.044604885,0.425304469
550,612.7312104,7,0.1,30,0.76,0.27,88760.78128,161.3464155,33.60691757,8.611161864,29.04235479,40.33660387,0.509334621,0.034645966,0.02075661,0.013836907,5.24E-05,14.70112334,30633.76119,45585.77148,8601.861882,8211.217291,1703.850858,3600.050885,6485.067493,701.1579416,1701.579375,1372.570512,94.53146376,592.1898744,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21895.0098,27368.76225,18763.06929,21280,88.07856582,5205.530534,1082.477749,0.044613723,0.425303551
550,612.7312104,7,0.1,30,0.76,0.31,88862.65661,161.5308705,33.62612219,8.352333383,29.07555669,40.38271762,0.509334621,0.034622346,0.020760247,0.013809649,5.24E-05,14.71115289,30634.65645,45673.18765,8680.252177,8211.217291,1705.79874,3604.515368,6485.266646,701.5409826,1703.501325,1372.570512,94.63953434,592.1911725,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21909.46896,27386.83619,18775.58947,21280,88.18745273,5207.62189,1083.518073,0.044635943,0.425019945
550,579.5673215,7,0.1,35,0.82,0.23,89719.63821,163.084677,33.78746423,8.93233368,29.35524187,40.77116926,0.437524802,0.03169817,0.020645361,0.010831848,0.000220961,13.80284085,32005.42137,46426.25209,9034.624522,8211.217291,1722.207252,3642.123177,6790.642463,743.2641648,1719.691393,1372.570512,95.54989611,594.1787817,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,22013.38612,27516.73265,18795.04134,21280,93.07732722,5491.63433,1123.263213,0.043648283,0.424580072
550,612.7312104,7,0.1,30,0.82,0.23,88817.14013,161.449931,33.61769648,8.893655137,29.06098757,40.36248274,0.437524802,0.032165692,0.020654751,0.010245578,0.001265364,13.60221942,30702.60101,45517.54442,8534.778681,8211.217291,1704.944003,3602.556336,6500.382251,701.372931,1702.657966,1372.570512,94.59211258,592.2896921,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,22019.59572,27524.49465,18797.44361,21280,91.44517928,5486.273805,1105.077538,0.043492914,0.424525811
550,579.5673215,7,0.1,35,0.82,0.27,89823.60615,163.2729295,33.80695944,8.655302612,29.38912731,40.81823238,0.437524802,0.031661832,0.020646332,0.010794539,0.000220961,13.81868253,31978.30023,46522.67287,9128.108962,8211.217291,1724.195237,3646.67958,6784.591937,743.6741497,1721.652912,1372.570512,95.6601916,594.139456,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,22020.93328,27526.1666,18801.71712,21280,93.19324152,5493.143441,1124.286,0.04366499,0.424429319
550,612.7312104,7,0.1,30,0.82,0.27,88905.48474,161.6099611,33.63435339,8.617215092,29.089793,40.40249027,0.437524802,0.032133169,0.020657517,0.010210288,0.001265364,13.61598692,30673.28203,45599.83778,8615.980711,8211.217291,1706.633953,3606.429649,6493.859397,701.705153,1704.325419,1372.570512,94.68587284,592.2471796,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,22025.64696,27532.05871,18802.80607,21280,91.54224465,5487.518173,1105.916966,0.043506664,0.424404739
650,664.8523177,7,0.1,20,0.76,0.27,86222.3319,132.6292928,30.4697399,7.920632847,23.8732727,33.15732319,0.601940915,0.042811553,0.023319451,0.017810872,0.001681231,14.06024472,30658.48534,42989.50387,6841.405025,8211.217291,1400.59222,3488.648899,6490.567601,590.5183587,1402.357979,1372.570512,77.70635093,592.2257244,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21952.82803,27441.03504,18804.67349,21280,84.84552298,5195.571064,1051.692454,0.044324637,0.424362593
550,641.2318448,7,0.1,25,0.8,0.23,88140.65607,160.2237105,33.48978909,8.864519501,28.84026789,40.05592763,0.459674495,0.033359106,0.020694693,0.010806544,0.001857868,13.77958077,29715.52146,44853.99995,8173.490555,8211.217291,1691.994866,3572.877353,6281.004907,669.0984267,1689.88122,1372.570512,93.87368067,590.8584268,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,22006.65612,27508.32015,18808.11224,21280,89.11411591,5391.556954,1083.913835,0.04374652,0.424285005
650,664.8523177,7,0.1,20,0.76,0.31,86284.08163,132.7239824,30.48061477,7.681095985,23.89031683,33.1809956,0.601940915,0.042780998,0.023323982,0.017775785,0.001681231,14.07028684,30644.52292,43046.70654,6896.781993,8211.217291,1401.592162,3491.357417,6487.4615,590.719844,1403.344608,1372.570512,77.76182875,592.2054789,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21957.37509,27446.71887,18808.68756,21280,84.91245402,5196.415286,1052.301268,0.044334946,0.424272027
550,641.2318448,7,0.1,25,0.8,0.27,88215.75734,160.3597829,33.50400693,8.58845843,28.86476092,40.08994573,0.459674495,0.03332613,0.020698939,0.010769322,0.001857868,13.79321563,29684.30682,44925.8335,8245.799602,8211.217291,1693.431818,3576.170797,6274.075175,669.3699862,1691.299042,1372.570512,93.9534043,590.8131656,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,22009.92384,27512.40479,18811.08948,21280,89.19555845,5392.393001,1084.607878,0.043756857,0.424217853
650,664.8523177,7,0.1,20,0.76,0.23,86185.14582,132.5705798,30.4629949,8.176685507,23.86270436,33.14264495,0.601940915,0.042869632,0.02331597,0.017872431,0.001681231,14.04119629,30707.72171,42940.91732,6784.863736,8211.217291,1399.972199,3486.969463,6501.521541,590.3933886,1401.746212,1372.570512,77.67195151,592.2971172,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21964.2285,27455.28563,18814.21363,21280,84.80164353,5196.490634,1051.378549,0.044328934,0.424147411
550,612.7312104,7,0.1,30,0.82,0.31,89012.79563,161.8042779,33.65456797,8.358417966,29.12477002,40.45106947,0.437524802,0.032116432,0.020660894,0.010190174,0.001265364,13.62308267,30675.92425,45688.79437,8695.048732,8211.217291,1708.685978,3611.132824,6494.447217,702.1083233,1706.350125,1372.570512,94.79972136,592.2510108,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,22044.00125,27555.00157,18818.57632,21280,91.65905868,5490.218093,1107.013844,0.043531717,0.424049081
550,579.5673215,7,0.1,35,0.82,0.31,89947.80834,163.497717,33.83022346,8.395995931,29.42958907,40.87442926,0.437524802,0.031642353,0.020648118,0.010773274,0.000220961,13.82718905,31985.52227,46626.14777,9219.184626,8211.217291,1726.569039,3652.120267,6786.203087,744.1633792,1723.995111,1372.570512,95.79189266,594.149928,1280.944853,120.6555704,7766.408559,1247.477016,485.3438359,22041.66057,27552.07571,18819.53919,21280,93.33005804,5496.210403,1125.580572,0.043693769,0.424027386
550,641.2318448,7,0.1,25,0.8,0.31,88309.82643,160.5301742,33.52180215,8.330021193,28.89543136,40.13254356,0.459674495,0.033309551,0.020703575,0.010748107,0.001857868,13.8000808,29683.56726,45004.27866,8316.271433,8211.217291,1695.231185,3580.294883,6273.910997,669.7098663,1693.074454,1372.570512,94.0532351,590.8120932,1280.944853,120.6555704,7766.408559,1254.427085,485.3438359,22025.54777,27531.93471,18824.53578,21280,89.29618529,5394.658764,1085.551688,0.04377854,0.423914836
550,641.2318448,7,0.12,25,0.76,0.27,87535.16384,159.1262089,33.37489269,8.559978598,28.64271759,39.78155221,0.509334621,0.035550063,0.021062359,0.013221902,0.001265802,14.32724961,29494.75977,44263.97707,7670.652655,8211.217291,1680.405026,3546.313861,6232.005432,666.9037288,1678.445674,1372.570512,93.23066397,590.5383223,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21991.18677,27488.98346,18840.76321,21280,86.03386571,5207.619356,1060.510271,0.044472683,0.423549721
550,579.5673215,8,0.15,35,0.76,0.27,88223.98836,160.3745369,35.81893766,7.962382868,28.86741664,40.09363422,0.509334621,0.035155964,0.021271963,0.01282855,0.001055452,14.487858,29256.73172,44954.61835,8238.281528,8211.217291,1693.587623,3576.527896,6179.200292,785.9312985,1691.452773,1372.570512,93.96204852,590.1931817,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21989.37001,27486.71251,18841.20906,21280,86.81107864,5211.717439,1067.393805,0.044550598,0.423539698
550,579.5673215,8,0.15,35,0.76,0.23,88160.66777,160.2590844,35.80604244,8.218744978,28.84663519,40.0647711,0.509334621,0.035200902,0.021266339,0.012879111,0.001055452,14.46936285,29297.89536,44887.24159,8167.269838,8211.217291,1692.368421,3573.733528,6188.330218,785.6608017,1690.249802,1372.570512,93.89440591,590.2528689,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21993.42617,27491.78272,18844.45173,21280,86.74170889,5211.733305,1066.823567,0.044546665,0.423466817
550,641.2318448,7,0.12,25,0.76,0.23,87487.03116,159.0384686,33.36569017,8.836256193,28.62692436,39.75961716,0.509334621,0.035589048,0.021055645,0.013267601,0.001265802,14.31155521,29534.10336,44210.89131,7612.970635,8211.217291,1679.478471,3544.190233,6240.736251,666.7279322,1677.531455,1372.570512,93.17925774,590.5953705,1280.944853,120.6555704,7766.408559,1268.988281,485.3438359,21996.13985,27495.17481,18844.81329,21280,85.98143062,5207.820003,1060.096658,0.044471172,0.423458693
